model,idx,source,true_label,ood_score,pred_label,correct
AA-only (before retrain),394,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),395,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),396,AAM_mineral_rich,OOD,0.92747,OOD,1
AA-only (before retrain),397,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),398,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),399,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),400,AAM_mineral_rich,OOD,0.998479,OOD,1
AA-only (before retrain),401,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),402,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),403,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),404,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),405,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),406,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),407,AAM_mineral_rich,OOD,0.935262,OOD,1
AA-only (before retrain),408,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),409,AAM_mineral_rich,OOD,0.920862,OOD,1
AA-only (before retrain),410,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),411,AAM_mineral_rich,OOD,0.986976,OOD,1
AA-only (before retrain),412,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),413,AAM_mineral_rich,OOD,0.917189,OOD,1
AA-only (before retrain),414,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),415,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),416,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),417,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),418,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),419,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),420,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),421,AAM_mineral_rich,OOD,0.876482,OOD,1
AA-only (before retrain),422,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),423,AAM_mineral_rich,OOD,0.936177,OOD,1
AA-only (before retrain),424,AAM_mineral_rich,OOD,0.973278,OOD,1
AA-only (before retrain),425,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),426,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),427,AAM_mineral_rich,OOD,0.990596,OOD,1
AA-only (before retrain),428,AAM_mineral_rich,OOD,0.897606,OOD,1
AA-only (before retrain),429,AAM_mineral_rich,OOD,0.934797,OOD,1
AA-only (before retrain),430,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),431,AAM_mineral_rich,OOD,0.981605,OOD,1
AA-only (before retrain),432,AAM_mineral_rich,OOD,0.926381,OOD,1
AA-only (before retrain),433,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),434,AAM_mineral_rich,OOD,0.789278,ID,0
AA-only (before retrain),435,AAM_mineral_rich,OOD,0.94556,OOD,1
AA-only (before retrain),436,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),437,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),438,AAM_mineral_rich,OOD,0.920731,OOD,1
AA-only (before retrain),439,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),440,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),441,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),442,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),443,AAM_mineral_rich,OOD,0.888105,OOD,1
AA-only (before retrain),444,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),445,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),446,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),447,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),448,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),449,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),450,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),451,AAM_mineral_rich,OOD,0.951553,OOD,1
AA-only (before retrain),452,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),453,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),454,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),455,AAM_mineral_rich,OOD,0.944887,OOD,1
AA-only (before retrain),456,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),457,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),458,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),459,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),460,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),461,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),462,AAM_mineral_rich,OOD,0.940947,OOD,1
AA-only (before retrain),463,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),464,AAM_mineral_rich,OOD,0.897871,OOD,1
AA-only (before retrain),465,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),466,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),467,AAM_mineral_rich,OOD,0.920443,OOD,1
AA-only (before retrain),468,AAM_mineral_rich,OOD,0.962374,OOD,1
AA-only (before retrain),469,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),470,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),471,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),472,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),473,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),474,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),475,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),476,AAM_mineral_rich,OOD,0.988763,OOD,1
AA-only (before retrain),477,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),478,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),479,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),480,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),481,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),482,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),483,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),484,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),485,AAM_mineral_rich,OOD,0.952924,OOD,1
AA-only (before retrain),486,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),487,AAM_mineral_rich,OOD,0.97996,OOD,1
AA-only (before retrain),488,AAM_mineral_rich,OOD,0.960678,OOD,1
AA-only (before retrain),489,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),490,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),491,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),492,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),493,AAM_mineral_rich,OOD,0.987995,OOD,1
AA-only (before retrain),494,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),495,AAM_mineral_rich,OOD,0.936754,OOD,1
AA-only (before retrain),496,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),497,AAM_mineral_rich,OOD,0.907037,OOD,1
AA-only (before retrain),498,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),499,AAM_mineral_rich,OOD,0.968004,OOD,1
AA-only (before retrain),500,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),501,AAM_mineral_rich,OOD,0.97675,OOD,1
AA-only (before retrain),502,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),503,AAM_mineral_rich,OOD,0.974702,OOD,1
AA-only (before retrain),504,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),505,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),506,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),507,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),508,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),509,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),510,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),511,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),512,AAM_mineral_rich,OOD,0.954334,OOD,1
AA-only (before retrain),513,AAM_mineral_rich,OOD,0.960498,OOD,1
AA-only (before retrain),514,AAM_mineral_rich,OOD,0.886199,OOD,1
AA-only (before retrain),515,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),516,AAM_mineral_rich,OOD,0.775174,ID,0
AA-only (before retrain),517,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),518,AAM_mineral_rich,OOD,0.887954,OOD,1
AA-only (before retrain),519,AAM_mineral_rich,OOD,0.978298,OOD,1
AA-only (before retrain),520,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),521,AAM_mineral_rich,OOD,0.93844,OOD,1
AA-only (before retrain),522,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),523,AAM_mineral_rich,OOD,0.981636,OOD,1
AA-only (before retrain),524,AAM_mineral_rich,OOD,0.999161,OOD,1
AA-only (before retrain),525,AAM_mineral_rich,OOD,0.996221,OOD,1
AA-only (before retrain),526,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),527,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),528,AAM_mineral_rich,OOD,0.926131,OOD,1
AA-only (before retrain),529,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),530,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),531,AAM_mineral_rich,OOD,0.93515,OOD,1
AA-only (before retrain),532,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),533,AAM_mineral_rich,OOD,0.938349,OOD,1
AA-only (before retrain),534,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),535,AAM_mineral_rich,OOD,0.960389,OOD,1
AA-only (before retrain),536,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),537,AAM_mineral_rich,OOD,0.980926,OOD,1
AA-only (before retrain),538,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),539,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),540,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),541,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),542,AAM_mineral_rich,OOD,0.912244,OOD,1
AA-only (before retrain),543,AAM_mineral_rich,OOD,0.995947,OOD,1
AA-only (before retrain),544,AAM_mineral_rich,OOD,0.986822,OOD,1
AA-only (before retrain),545,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),546,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),547,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),548,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),549,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),550,AAM_mineral_rich,OOD,0.895393,OOD,1
AA-only (before retrain),551,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),552,AAM_mineral_rich,OOD,0.972795,OOD,1
AA-only (before retrain),553,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),554,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),555,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),556,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),557,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),558,AAM_mineral_rich,OOD,0.9983,OOD,1
AA-only (before retrain),559,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),560,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),561,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),562,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),563,AAM_mineral_rich,OOD,0.986523,OOD,1
AA-only (before retrain),564,AAM_mineral_rich,OOD,0.936547,OOD,1
AA-only (before retrain),565,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),566,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),567,AAM_mineral_rich,OOD,0.950224,OOD,1
AA-only (before retrain),568,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),569,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),570,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),571,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),572,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),573,AAM_mineral_rich,OOD,0.929942,OOD,1
AA-only (before retrain),574,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),575,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),576,AAM_mineral_rich,OOD,0.853706,OOD,1
AA-only (before retrain),577,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),578,AAM_mineral_rich,OOD,0.939855,OOD,1
AA-only (before retrain),579,AAM_mineral_rich,OOD,0.953647,OOD,1
AA-only (before retrain),580,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),581,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),582,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),583,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),584,AAM_mineral_rich,OOD,0.941002,OOD,1
AA-only (before retrain),585,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),586,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),587,AAM_mineral_rich,OOD,0.996437,OOD,1
AA-only (before retrain),588,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),589,AAM_mineral_rich,OOD,0.974647,OOD,1
AA-only (before retrain),590,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),591,AAM_mineral_rich,OOD,0.926466,OOD,1
AA-only (before retrain),592,AAM_mineral_rich,OOD,0.707341,ID,0
AA-only (before retrain),593,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),594,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),595,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),596,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),597,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),598,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),599,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),600,AAM_mineral_rich,OOD,0.955247,OOD,1
AA-only (before retrain),601,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),602,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),603,AAM_mineral_rich,OOD,0.99271,OOD,1
AA-only (before retrain),604,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),605,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),606,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),607,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),608,AAM_mineral_rich,OOD,0.978044,OOD,1
AA-only (before retrain),609,AAM_mineral_rich,OOD,0.957053,OOD,1
AA-only (before retrain),610,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),611,AAM_mineral_rich,OOD,0.966397,OOD,1
AA-only (before retrain),612,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),613,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),614,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),615,AAM_mineral_rich,OOD,0.971043,OOD,1
AA-only (before retrain),616,AAM_mineral_rich,OOD,0.903039,OOD,1
AA-only (before retrain),617,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),618,AAM_mineral_rich,OOD,0.823684,OOD,1
AA-only (before retrain),619,AAM_mineral_rich,OOD,0.93116,OOD,1
AA-only (before retrain),620,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),621,AAM_mineral_rich,OOD,0.925206,OOD,1
AA-only (before retrain),622,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),623,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),624,AAM_mineral_rich,OOD,0.964494,OOD,1
AA-only (before retrain),625,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),626,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),627,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),628,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),629,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),630,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),631,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),632,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),633,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),634,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),635,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),636,AAM_mineral_rich,OOD,0.931404,OOD,1
AA-only (before retrain),637,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),638,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),639,AAM_mineral_rich,OOD,0.551263,ID,0
AA-only (before retrain),640,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),641,AAM_mineral_rich,OOD,0.984594,OOD,1
AA-only (before retrain),642,AAM_mineral_rich,OOD,0.949941,OOD,1
AA-only (before retrain),643,AAM_mineral_rich,OOD,0.93972,OOD,1
AA-only (before retrain),644,AAM_mineral_rich,OOD,0.985904,OOD,1
AA-only (before retrain),645,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),646,AAM_mineral_rich,OOD,0.887703,OOD,1
AA-only (before retrain),647,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),648,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),649,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),650,AAM_mineral_rich,OOD,0.98356,OOD,1
AA-only (before retrain),651,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),652,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),653,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),654,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),655,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),656,AAM_mineral_rich,OOD,0.96028,OOD,1
AA-only (before retrain),657,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),658,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),659,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),660,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),661,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),662,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),663,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),664,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),665,AAM_mineral_rich,OOD,0.900286,OOD,1
AA-only (before retrain),666,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),667,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),668,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),669,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),670,AAM_mineral_rich,OOD,0.975055,OOD,1
AA-only (before retrain),671,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),672,AAM_mineral_rich,OOD,0.982048,OOD,1
AA-only (before retrain),673,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),674,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),675,AAM_mineral_rich,OOD,0.882417,OOD,1
AA-only (before retrain),676,AAM_mineral_rich,OOD,0.99072,OOD,1
AA-only (before retrain),677,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),678,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),679,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),680,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),681,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),682,AAM_mineral_rich,OOD,0.972103,OOD,1
AA-only (before retrain),683,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),684,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),685,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),686,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),687,AAM_mineral_rich,OOD,0.894531,OOD,1
AA-only (before retrain),688,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),689,AAM_mineral_rich,OOD,0.897691,OOD,1
AA-only (before retrain),690,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),691,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),692,AAM_mineral_rich,OOD,0.838826,OOD,1
AA-only (before retrain),693,AAM_mineral_rich,OOD,0.935539,OOD,1
AA-only (before retrain),694,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),695,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),696,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),697,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),698,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),699,AAM_mineral_rich,OOD,0.984879,OOD,1
AA-only (before retrain),700,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),701,AAM_mineral_rich,OOD,0.983432,OOD,1
AA-only (before retrain),702,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),703,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),704,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),705,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),706,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),707,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),708,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),709,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),710,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),711,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),712,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),713,AAM_mineral_rich,OOD,0.970371,OOD,1
AA-only (before retrain),714,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),715,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),716,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),717,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),718,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),719,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),720,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),721,AAM_mineral_rich,OOD,0.92918,OOD,1
AA-only (before retrain),722,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),723,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),724,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),725,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),726,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),727,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),728,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),729,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),730,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),731,AAM_mineral_rich,OOD,0.922659,OOD,1
AA-only (before retrain),732,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),733,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),734,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),735,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),736,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),737,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),738,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),739,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),740,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),741,AAM_mineral_rich,OOD,0.959494,OOD,1
AA-only (before retrain),742,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),743,AAM_mineral_rich,OOD,0.871546,OOD,1
AA-only (before retrain),744,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),745,AAM_mineral_rich,OOD,0.917878,OOD,1
AA-only (before retrain),746,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),747,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),748,AAM_mineral_rich,OOD,0.91418,OOD,1
AA-only (before retrain),749,AAM_mineral_rich,OOD,0.946851,OOD,1
AA-only (before retrain),750,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),751,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),752,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),753,AAM_mineral_rich,OOD,1.0,OOD,1
AA-only (before retrain),754,AAM_mineral_rich,OOD,1.0,OOD,1
